Date,Open,High,Low,Close,Change %,Volume
2021-01-28,62500.0,62500.0,62500.0,62500.0,9.65,0
2021-01-29,62500.0,62500.0,62500.0,62500.0,0.0,0
2021-02-01,62500.0,62500.0,62500.0,62500.0,0.0,0
2021-02-02,62500.0,62500.0,62500.0,62500.0,0.0,0
2021-02-03,65500.0,65500.0,65500.0,65500.0,4.8,0
2021-02-04,65500.0,65500.0,65500.0,65500.0,0.0,0
2021-02-05,65500.0,65500.0,65500.0,65500.0,0.0,0
2021-02-08,65500.0,65500.0,65500.0,65500.0,0.0,0
2021-02-09,65500.0,65500.0,65500.0,65500.0,0.0,0
2021-02-10,65500.0,65500.0,65500.0,65500.0,0.0,0
2021-02-11,67500.0,67500.0,67500.0,67500.0,3.05,0
2021-02-12,67500.0,67500.0,67500.0,67500.0,0.0,0
2021-02-15,67500.0,67500.0,67500.0,67500.0,0.0,0
2021-02-16,67500.0,67500.0,67500.0,67500.0,0.0,0
2021-02-17,67500.0,67500.0,67500.0,67500.0,0.0,0
2021-02-18,67500.0,67500.0,67500.0,67500.0,0.0,0
2021-02-19,67500.0,67500.0,67500.0,67500.0,0.0,0
2021-02-22,67500.0,67500.0,67500.0,67500.0,0.0,0
2021-02-23,67500.0,67500.0,67500.0,67500.0,0.0,0
2021-02-24,67500.0,67500.0,67500.0,67500.0,0.0,0
2021-02-25,70500.0,70500.0,70500.0,70500.0,4.44,0
2021-02-26,70500.0,70500.0,70500.0,70500.0,0.0,0
2021-03-01,70500.0,70500.0,70500.0,70500.0,0.0,0
2021-03-02,70500.0,70500.0,70500.0,70500.0,0.0,0
2021-03-03,70500.0,70500.0,70500.0,70500.0,0.0,0
2021-03-04,70500.0,70500.0,70500.0,70500.0,0.0,0
2021-03-05,70500.0,70500.0,70500.0,70500.0,0.0,0
2021-03-08,70500.0,70500.0,70500.0,70500.0,0.0,0
2021-03-09,70500.0,70500.0,70500.0,70500.0,0.0,0
2021-03-10,70500.0,70500.0,70500.0,70500.0,0.0,0
2021-03-11,85000.0,85000.0,85000.0,85000.0,20.57,0
2021-03-12,85000.0,85000.0,85000.0,85000.0,0.0,0
2021-03-15,85000.0,85000.0,85000.0,85000.0,0.0,0
2021-03-16,85000.0,85000.0,85000.0,85000.0,0.0,0
2021-03-17,85000.0,85000.0,85000.0,85000.0,0.0,0
2021-03-18,85000.0,85000.0,85000.0,85000.0,0.0,0
2021-03-19,85000.0,85000.0,85000.0,85000.0,0.0,0
2021-03-22,85000.0,85000.0,85000.0,85000.0,0.0,0
2021-03-23,85000.0,85000.0,85000.0,85000.0,0.0,0
2021-03-24,85000.0,85000.0,85000.0,85000.0,0.0,0
2021-03-25,85000.0,85000.0,85000.0,85000.0,0.0,0
2021-03-26,85000.0,85000.0,85000.0,85000.0,0.0,0
2021-03-29,85000.0,85000.0,85000.0,85000.0,0.0,0
2021-03-30,85000.0,85000.0,85000.0,85000.0,0.0,0
2021-03-31,85000.0,85000.0,85000.0,85000.0,0.0,0
2021-04-01,85000.0,85000.0,85000.0,85000.0,0.0,0
2021-04-02,85000.0,85000.0,85000.0,85000.0,0.0,0
2021-04-05,85000.0,85000.0,85000.0,85000.0,0.0,0
2021-04-06,90000.0,90000.0,90000.0,90000.0,5.88,0
2021-04-07,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-04-08,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-04-09,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-04-12,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-04-13,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-04-14,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-04-15,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-04-16,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-04-19,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-04-20,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-04-21,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-04-22,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-04-23,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-04-26,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-04-27,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-04-28,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-04-29,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-04-30,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-05-03,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-05-04,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-05-05,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-05-06,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-05-07,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-05-10,90000.0,90000.0,90000.0,90000.0,0.0,0
2021-05-11,89000.0,89000.0,89000.0,89000.0,-1.11,0
2021-05-12,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-05-13,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-05-14,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-05-17,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-05-18,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-05-19,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-05-20,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-05-21,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-05-24,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-05-25,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-05-26,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-05-27,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-05-28,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-05-31,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-01,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-02,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-03,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-04,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-07,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-08,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-09,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-10,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-11,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-14,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-15,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-16,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-17,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-18,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-21,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-22,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-23,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-24,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-25,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-28,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-29,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-06-30,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-01,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-02,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-05,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-06,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-07,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-08,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-09,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-12,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-13,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-14,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-15,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-16,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-19,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-20,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-21,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-22,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-23,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-26,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-27,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-28,89000.0,89000.0,89000.0,89000.0,0.0,0
2021-07-29,90000.0,91000.0,89000.0,90000.0,1.12,0
2021-07-30,91000.0,92000.0,90000.0,91000.0,1.11,0
2021-08-02,91000.0,92000.0,90000.0,91000.0,0.0,0
2021-08-03,92000.0,93000.0,91000.0,92000.0,1.1,0
2021-08-04,92000.0,93000.0,91000.0,92000.0,0.0,0
2021-08-05,92000.0,93000.0,91000.0,92000.0,0.0,0
2021-08-06,92000.0,93000.0,91000.0,92000.0,0.0,0
2021-08-09,94000.0,95000.0,93000.0,94000.0,2.17,0
2021-08-10,96000.0,97000.0,95000.0,96000.0,2.13,0
2021-08-11,97000.0,98000.0,96000.0,97000.0,1.04,0
2021-08-12,98000.0,99000.0,97000.0,98000.0,1.03,0
2021-08-13,99000.0,100000.0,98000.0,99000.0,1.02,0
2021-08-16,101000.0,102000.0,100000.0,101000.0,2.02,0
2021-08-17,103000.0,104000.0,102000.0,103000.0,1.98,0
2021-08-18,105000.0,106000.0,104000.0,105000.0,1.94,0
2021-08-19,105000.0,106000.0,104000.0,105000.0,0.0,0
2021-08-20,105000.0,106000.0,104000.0,105000.0,0.0,0
2021-08-23,107000.0,108000.0,106000.0,107000.0,1.9,0
2021-08-24,109000.0,110000.0,108000.0,109000.0,1.87,0
2021-08-25,111000.0,112000.0,110000.0,111000.0,1.83,0
2021-08-26,112000.0,113000.0,111000.0,112000.0,0.9,0
2021-08-27,113000.0,114000.0,112000.0,113000.0,0.89,0
2021-08-30,115000.0,116000.0,114000.0,115000.0,1.77,0
2021-08-31,117000.0,118000.0,116000.0,117000.0,1.74,0
2021-09-01,120000.0,121000.0,119000.0,120000.0,2.56,0
2021-09-02,123000.0,124000.0,122000.0,123000.0,2.5,0
2021-09-03,125000.0,126000.0,124000.0,125000.0,1.63,0
2021-09-06,127000.0,128000.0,126000.0,127000.0,1.6,0
2021-09-07,130000.0,131000.0,129000.0,130000.0,2.36,0
2021-09-08,133000.0,134000.0,132000.0,133000.0,2.31,0
2021-09-09,136000.0,137000.0,135000.0,136000.0,2.26,0
2021-09-10,139000.0,140000.0,138000.0,139000.0,2.21,0
2021-09-13,142000.0,143000.0,141000.0,142000.0,2.16,0
2021-09-14,144000.0,145000.0,143000.0,144000.0,1.41,0
2021-09-15,147000.0,148000.0,146000.0,147000.0,2.08,0
2021-09-16,150000.0,151000.0,149000.0,150000.0,2.04,0
2021-09-17,153000.0,154000.0,152000.0,153000.0,2.0,0
2021-09-22,159000.0,160000.0,158000.0,159000.0,3.92,0
2021-09-23,162000.0,163000.0,161000.0,162000.0,1.89,0
2021-09-24,165000.0,166000.0,164000.0,165000.0,1.85,0
2021-09-27,171000.0,172000.0,170000.0,171000.0,3.64,0
2021-09-28,174000.0,175000.0,173000.0,174000.0,1.75,0
2021-09-29,176000.0,177000.0,175000.0,176000.0,1.15,0
2021-09-30,176000.0,177000.0,175000.0,176000.0,0.0,0
2021-10-01,176000.0,177000.0,175000.0,176000.0,0.0,0
2021-10-04,176000.0,177000.0,175000.0,176000.0,0.0,0
2021-10-05,176000.0,177000.0,175000.0,176000.0,0.0,0
2021-10-06,176000.0,177000.0,175000.0,176000.0,0.0,0
2021-10-07,176000.0,177000.0,175000.0,176000.0,0.0,0
2021-10-08,176000.0,177000.0,175000.0,176000.0,0.0,0
2021-10-11,178000.0,179000.0,177000.0,178000.0,1.14,0
2021-10-12,178000.0,179000.0,177000.0,178000.0,0.0,0
2021-10-13,178000.0,179000.0,177000.0,178000.0,0.0,0
2021-10-14,179000.0,180000.0,178000.0,179000.0,0.56,0
2021-10-15,181000.0,182000.0,180000.0,181000.0,1.12,0
2021-10-18,181000.0,182000.0,180000.0,181000.0,0.0,0
2021-10-19,181000.0,182000.0,180000.0,181000.0,0.0,0
2021-10-20,181000.0,182000.0,180000.0,181000.0,0.0,0
2021-10-21,182500.0,185000.0,180000.0,182500.0,0.83,0
2021-10-22,182500.0,185000.0,180000.0,182500.0,0.0,0
2021-10-25,185500.0,188000.0,183000.0,185500.0,1.64,0
2021-10-26,190500.0,193000.0,188000.0,190500.0,2.7,0
2021-10-27,191500.0,194000.0,189000.0,191500.0,0.52,0
2021-10-28,192500.0,195000.0,190000.0,192500.0,0.52,0
2021-10-29,192500.0,195000.0,190000.0,192500.0,0.0,0
2021-11-01,192500.0,195000.0,190000.0,192500.0,0.0,0
2021-11-02,194500.0,197000.0,192000.0,194500.0,1.04,0
2021-11-03,194500.0,197000.0,192000.0,194500.0,0.0,0
2021-11-04,194500.0,197000.0,192000.0,194500.0,0.0,0
2021-11-05,194500.0,197000.0,192000.0,194500.0,0.0,0
2021-11-08,194500.0,197000.0,192000.0,194500.0,0.0,0
2021-11-09,194500.0,197000.0,192000.0,194500.0,0.0,0
2021-11-10,195500.0,198000.0,193000.0,195500.0,0.51,0
2021-11-11,195500.0,198000.0,193000.0,195500.0,0.0,0
2021-11-12,195500.0,198000.0,193000.0,195500.0,0.0,0
2021-11-15,195500.0,198000.0,193000.0,195500.0,0.0,0
2021-11-16,197500.0,200000.0,195000.0,197500.0,1.02,0
2021-11-17,197500.0,200000.0,195000.0,197500.0,0.0,0
2021-11-18,197500.0,200000.0,195000.0,197500.0,0.0,0
2021-11-19,197500.0,200000.0,195000.0,197500.0,0.0,0
2021-11-22,197500.0,200000.0,195000.0,197500.0,0.0,0
2021-11-23,197500.0,200000.0,195000.0,197500.0,0.0,0
2021-11-24,197500.0,200000.0,195000.0,197500.0,0.0,0
2021-11-25,197500.0,200000.0,195000.0,197500.0,0.0,0
2021-11-26,198500.0,201000.0,196000.0,198500.0,0.51,0
2021-11-29,198500.0,201000.0,196000.0,198500.0,0.0,0
2021-11-30,198500.0,201000.0,196000.0,198500.0,0.0,0
2021-12-01,200500.0,203000.0,198000.0,200500.0,1.01,0
2021-12-02,202500.0,205000.0,200000.0,202500.0,1.0,0
2021-12-03,204500.0,207000.0,202000.0,204500.0,0.99,0
2021-12-07,204500.0,207000.0,202000.0,204500.0,0.0,0
2021-12-08,210500.0,213000.0,208000.0,210500.0,2.93,0
2021-12-09,216500.0,219000.0,214000.0,216500.0,2.85,0
2021-12-10,222500.0,225000.0,222000.0,222500.0,2.77,0
2021-12-13,227500.0,230000.0,225000.0,227500.0,2.25,0
2021-12-14,227500.0,230000.0,225000.0,227500.0,0.0,0
2021-12-15,230500.0,233000.0,228000.0,230500.0,1.32,0
2021-12-16,232500.0,235000.0,230000.0,232500.0,0.87,0
2021-12-17,235500.0,238000.0,233000.0,235500.0,1.29,0
2021-12-20,242500.0,245000.0,240000.0,242500.0,2.97,0
2021-12-21,247500.0,250000.0,245000.0,247500.0,2.06,0
2021-12-22,247500.0,250000.0,245000.0,247500.0,0.0,0
2021-12-23,254500.0,257000.0,252000.0,254500.0,2.83,0
2021-12-24,261500.0,264000.0,259000.0,261500.0,2.75,0
2021-12-27,268500.0,271000.0,266000.0,268500.0,2.68,0
2021-12-28,268500.0,271000.0,266000.0,268500.0,0.0,0
2021-12-29,268500.0,271000.0,266000.0,268500.0,0.0,0
2021-12-30,268500.0,271000.0,266000.0,268500.0,0.0,0
2021-12-31,277500.0,280000.0,275000.0,277500.0,3.35,0
2022-01-04,277500.0,280000.0,275000.0,277500.0,0.0,0
2022-01-05,282500.0,285000.0,280000.0,282500.0,1.8,0
2022-01-06,290500.0,293000.0,288000.0,290500.0,2.83,0
2022-01-07,298500.0,301000.0,296000.0,298500.0,2.75,0
2022-01-10,306500.0,309000.0,304000.0,306500.0,2.68,0
2022-01-11,314500.0,317000.0,312000.0,314500.0,2.61,0
2022-01-12,322500.0,325000.0,320000.0,322500.0,2.54,0
2022-01-13,327500.0,330000.0,325000.0,327500.0,1.55,0
2022-01-14,327500.0,330000.0,325000.0,327500.0,0.0,0
2022-01-17,327500.0,330000.0,325000.0,327500.0,0.0,0
2022-01-18,332500.0,335000.0,330000.0,332500.0,1.53,0
2022-01-19,340500.0,343000.0,338000.0,340500.0,2.41,0
2022-01-20,348500.0,351000.0,346000.0,348500.0,2.35,0
2022-01-21,358500.0,361000.0,356000.0,358500.0,2.87,0
2022-01-25,367500.0,370000.0,365000.0,367500.0,2.51,0
2022-01-26,367500.0,370000.0,365000.0,367500.0,0.0,0
2022-01-27,367500.0,370000.0,365000.0,367500.0,0.0,0
2022-01-28,377500.0,380000.0,375000.0,377500.0,2.72,0
2022-02-07,382500.0,385000.0,380000.0,382500.0,1.32,0
2022-02-08,382500.0,385000.0,380000.0,382500.0,0.0,0
2022-02-09,382500.0,385000.0,380000.0,382500.0,0.0,0
2022-02-10,382500.0,385000.0,380000.0,382500.0,0.0,0
2022-02-11,392500.0,395000.0,390000.0,392500.0,2.61,0
2022-02-14,397500.0,400000.0,395000.0,397500.0,1.27,0
2022-02-15,402500.0,405000.0,400000.0,402500.0,1.26,0
2022-02-16,414500.0,417000.0,412000.0,414500.0,2.98,0
2022-02-17,426500.0,429000.0,424000.0,426500.0,2.9,0
2022-02-18,437500.0,440000.0,435000.0,437500.0,2.58,0
2022-02-21,447500.0,450000.0,445000.0,447500.0,2.29,0
2022-02-22,447500.0,450000.0,445000.0,447500.0,0.0,0
2022-02-23,460500.0,463000.0,458000.0,460500.0,2.91,0
2022-02-24,473500.0,476000.0,471000.0,473500.0,2.82,0
2022-02-25,479500.0,482000.0,477000.0,479500.0,1.27,0
2022-02-28,483500.0,486000.0,481000.0,483500.0,0.83,0
2022-03-01,483500.0,486000.0,481000.0,483500.0,0.0,0
2022-03-02,493500.0,496000.0,491000.0,493500.0,2.07,0
2022-03-03,493500.0,496000.0,491000.0,493500.0,0.0,0
2022-03-04,493500.0,496000.0,491000.0,493500.0,0.0,0
2022-03-07,493500.0,496000.0,491000.0,493500.0,0.0,0
2022-03-08,493500.0,496000.0,491000.0,493500.0,0.0,0
2022-03-09,493500.0,496000.0,491000.0,493500.0,0.0,0
2022-03-10,493500.0,496000.0,491000.0,493500.0,0.0,0
2022-03-11,493500.0,496000.0,491000.0,493500.0,0.0,0
2022-03-14,493500.0,496000.0,491000.0,493500.0,0.0,0
2022-03-15,497500.0,500000.0,495000.0,497500.0,0.81,0
2022-03-16,497500.0,500000.0,495000.0,497500.0,0.0,0
2022-03-17,497500.0,500000.0,495000.0,497500.0,0.0,0
2022-03-18,497500.0,500000.0,495000.0,497500.0,0.0,0
2022-03-21,497500.0,500000.0,495000.0,497500.0,0.0,0
2022-03-22,497500.0,500000.0,495000.0,497500.0,0.0,0
2022-03-23,497500.0,500000.0,495000.0,497500.0,0.0,0
2022-03-24,497500.0,500000.0,495000.0,497500.0,0.0,0
2022-03-25,497500.0,500000.0,495000.0,497500.0,0.0,0
2022-03-28,497500.0,500000.0,495000.0,497500.0,0.0,0
2022-03-29,497500.0,500000.0,495000.0,497500.0,0.0,0
2022-03-30,496500.0,499000.0,494000.0,496500.0,-0.2,0
2022-03-31,496500.0,499000.0,494000.0,496500.0,0.0,0
2022-04-01,496500.0,499000.0,494000.0,496500.0,0.0,0
2022-04-06,496500.0,499000.0,494000.0,496500.0,0.0,0
2022-04-07,496500.0,499000.0,494000.0,496500.0,0.0,0
2022-04-08,496500.0,499000.0,494000.0,496500.0,0.0,0
2022-04-11,482500.0,485000.0,480000.0,482500.0,-2.82,0
2022-04-12,482500.0,485000.0,480000.0,482500.0,0.0,0
2022-04-13,482500.0,485000.0,480000.0,482500.0,0.0,0
2022-04-14,482500.0,485000.0,480000.0,482500.0,0.0,0
2022-04-15,482500.0,485000.0,480000.0,482500.0,0.0,0
2022-04-18,482500.0,485000.0,480000.0,482500.0,0.0,0
2022-04-19,482500.0,485000.0,480000.0,482500.0,0.0,0
2022-04-20,480500.0,483000.0,478000.0,480500.0,-0.41,0
2022-04-21,480500.0,483000.0,478000.0,480500.0,0.0,0
2022-04-22,479500.0,482000.0,477000.0,479500.0,-0.21,0
2022-04-25,474500.0,477000.0,472000.0,474500.0,-1.04,0
2022-04-26,471500.0,474000.0,469000.0,471500.0,-0.63,0
2022-04-27,467500.0,470000.0,465000.0,467500.0,-0.85,0
2022-04-28,462500.0,465000.0,460000.0,462500.0,-1.07,0
2022-04-29,462500.0,465000.0,460000.0,462500.0,0.0,0
2022-05-02,462500.0,465000.0,460000.0,462500.0,0.0,0
2022-05-03,462500.0,465000.0,460000.0,462500.0,0.0,0
2022-05-04,462500.0,465000.0,460000.0,462500.0,0.0,0
2022-05-05,457500.0,460000.0,455000.0,457500.0,-1.08,0
2022-05-06,457500.0,460000.0,455000.0,457500.0,0.0,0
2022-05-09,457500.0,460000.0,455000.0,457500.0,0.0,0
2022-05-10,457500.0,460000.0,455000.0,457500.0,0.0,0
2022-05-11,457500.0,460000.0,455000.0,457500.0,0.0,0
2022-05-12,457500.0,460000.0,455000.0,457500.0,0.0,0
2022-05-13,457500.0,460000.0,455000.0,457500.0,0.0,0
2022-05-16,457500.0,460000.0,455000.0,457500.0,0.0,0
2022-05-17,457500.0,460000.0,455000.0,457500.0,0.0,0
2022-05-18,457500.0,460000.0,455000.0,457500.0,0.0,0
2022-05-19,457500.0,460000.0,455000.0,457500.0,0.0,0
2022-05-20,457500.0,460000.0,455000.0,457500.0,0.0,0
2022-05-23,457500.0,460000.0,455000.0,457500.0,0.0,0
2022-05-24,457500.0,460000.0,455000.0,457500.0,0.0,0
2022-05-25,458500.0,461000.0,456000.0,458500.0,0.22,0
2022-05-26,462500.0,465000.0,460000.0,462500.0,0.87,0
2022-05-27,467500.0,470000.0,465000.0,467500.0,1.08,0
2022-05-30,468500.0,471000.0,466000.0,468500.0,0.21,0
2022-05-31,468500.0,471000.0,466000.0,468500.0,0.0,0
2022-06-01,468500.0,471000.0,466000.0,468500.0,0.0,0
2022-06-02,468500.0,471000.0,466000.0,468500.0,0.0,0
2022-06-03,468500.0,471000.0,466000.0,468500.0,0.0,0
2022-06-06,472500.0,475000.0,470000.0,472500.0,0.85,0
2022-06-07,474500.0,477000.0,472000.0,474500.0,0.42,0
2022-06-08,474500.0,477000.0,472000.0,474500.0,0.0,0
2022-06-09,474500.0,477000.0,472000.0,474500.0,0.0,0
2022-06-10,474500.0,477000.0,472000.0,474500.0,0.0,0
2022-06-12,474500.0,474500.0,474500.0,474500.0,0.0,0
2022-06-13,477500.0,480000.0,475000.0,477500.0,0.63,0
2022-06-14,477500.0,480000.0,475000.0,477500.0,0.0,0
2022-06-15,477500.0,480000.0,475000.0,477500.0,0.0,0
2022-06-16,477500.0,480000.0,475000.0,477500.0,0.0,0
2022-06-17,477500.0,480000.0,475000.0,477500.0,0.0,0
2022-06-19,477500.0,477500.0,477500.0,477500.0,0.0,0
2022-06-20,477500.0,480000.0,475000.0,477500.0,0.0,0
2022-06-21,477500.0,480000.0,475000.0,477500.0,0.0,0
2022-06-22,477500.0,480000.0,475000.0,477500.0,0.0,0
2022-06-23,477500.0,480000.0,475000.0,477500.0,0.0,0
2022-06-24,477500.0,480000.0,475000.0,477500.0,0.0,0
2022-06-26,477500.0,477500.0,477500.0,477500.0,0.0,0
2022-06-27,477500.0,480000.0,475000.0,477500.0,0.0,0
2022-06-28,477500.0,480000.0,475000.0,477500.0,0.0,0
2022-06-29,475500.0,478000.0,473000.0,475500.0,-0.42,0
2022-06-30,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-01,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-03,475500.0,475500.0,475500.0,475500.0,0.0,0
2022-07-04,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-05,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-06,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-07,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-08,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-10,475500.0,475500.0,475500.0,475500.0,0.0,0
2022-07-11,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-12,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-13,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-14,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-15,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-17,475500.0,475500.0,475500.0,475500.0,0.0,0
2022-07-18,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-19,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-20,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-21,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-22,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-24,475500.0,475500.0,475500.0,475500.0,0.0,0
2022-07-25,475500.0,478000.0,473000.0,475500.0,0.0,0
2022-07-26,476500.0,479000.0,474000.0,476500.0,0.21,0
2022-07-27,476500.0,479000.0,474000.0,476500.0,0.0,0
2022-07-28,476500.0,479000.0,474000.0,476500.0,0.0,0
2022-07-29,476500.0,479000.0,474000.0,476500.0,0.0,0
2022-07-31,476500.0,476500.0,476500.0,476500.0,0.0,0
2022-08-01,476500.0,479000.0,474000.0,476500.0,0.0,0
2022-08-02,476500.0,479000.0,474000.0,476500.0,0.0,0
2022-08-03,476500.0,479000.0,474000.0,476500.0,0.0,0
2022-08-04,476500.0,479000.0,474000.0,476500.0,0.0,0
2022-08-05,476500.0,479000.0,474000.0,476500.0,0.0,0
2022-08-07,476500.0,476500.0,476500.0,476500.0,0.0,0
2022-08-08,476500.0,479000.0,474000.0,476500.0,0.0,0
2022-08-09,476500.0,479000.0,474000.0,476500.0,0.0,0
2022-08-10,476500.0,479000.0,474000.0,476500.0,0.0,0
2022-08-11,477500.0,480000.0,475000.0,477500.0,0.21,0
2022-08-12,477500.0,480000.0,475000.0,477500.0,0.0,0
2022-08-14,477500.0,477500.0,477500.0,477500.0,0.0,0
2022-08-15,478500.0,481000.0,476000.0,478500.0,0.21,0
2022-08-16,479500.0,482000.0,477000.0,479500.0,0.21,0
2022-08-17,480500.0,483000.0,478000.0,480500.0,0.21,0
2022-08-18,480500.0,483000.0,478000.0,480500.0,0.0,0
2022-08-19,481500.0,484000.0,479000.0,481500.0,0.21,0
2022-08-21,480500.0,480500.0,480500.0,480500.0,-0.21,0
2022-08-22,484500.0,487000.0,482000.0,484500.0,0.83,0
2022-08-23,487500.0,490000.0,485000.0,487500.0,0.62,0
2022-08-24,492500.0,495000.0,490000.0,492500.0,1.03,0
2022-08-25,492500.0,495000.0,490000.0,492500.0,0.0,0
2022-08-26,492500.0,495000.0,490000.0,492500.0,0.0,0
2022-08-28,492500.0,492500.0,492500.0,492500.0,0.0,0
2022-08-29,492500.0,495000.0,490000.0,492500.0,0.0,0
2022-08-30,492500.0,495000.0,490000.0,492500.0,0.0,0
2022-08-31,492500.0,495000.0,490000.0,492500.0,0.0,0
2022-09-01,492500.0,495000.0,490000.0,492500.0,0.0,0
2022-09-02,492500.0,495000.0,490000.0,492500.0,0.0,0
2022-09-04,492500.0,492500.0,492500.0,492500.0,0.0,0
2022-09-05,494500.0,497000.0,492000.0,494500.0,0.41,0
2022-09-06,495500.0,498000.0,493000.0,495500.0,0.2,0
2022-09-07,495500.0,498000.0,493000.0,495500.0,0.0,0
2022-09-08,495500.0,498000.0,493000.0,495500.0,0.0,0
2022-09-09,495500.0,498000.0,493000.0,495500.0,0.0,0
